x,y,amenity,classification,key_value,category
77.2464867,28.5677764,bank,activity,{'amenity': 'bank'},commercial
77.1551331,28.5251396,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.1848617,28.4984699,bank,activity,{'amenity': 'bank'},commercial
77.1848256,28.4974656,,activity,{'shop': 'bakery'},commercial
77.2415723,28.630347,library,activity,{'amenity': 'library'},commercial
77.2288343,28.701979,cafe,activity,{'amenity': 'cafe'},commercial
77.220653,28.6931072,fuel,activity,{'amenity': 'fuel'},commercial
77.2276866,28.7005268,cafe,activity,{'amenity': 'cafe'},commercial
77.2270376,28.6965167,police,activity,{'amenity': 'police'},commercial
77.2325003,28.6265743,kindergarten,activity,{'amenity': 'kindergarten'},commercial
77.232358,28.6266459,music_school,activity,"{'amenity': 'music_school', 'leisure': 'dance'}",commercial
77.2327012,28.6260819,,activity,{'shop': 'tea'},commercial
77.2327133,28.6272308,cafe,activity,{'amenity': 'cafe'},commercial
77.2325397,28.627201,theatre,activity,{'amenity': 'theatre'},commercial
77.2324869,28.6273211,,activity,{'leisure': 'dance'},commercial
77.2326884,28.6252094,,activity,{'shop': 'tea'},commercial
77.2334252,28.6246027,,activity,{'shop': 'books'},commercial
77.2222145,28.63129,,activity,{'shop': 'mobile_phone'},commercial
77.2684746,28.5616933,fast_food,activity,{'amenity': 'fast_food'},commercial
77.1369263,28.6281833,bank,activity,{'amenity': 'bank'},commercial
77.12542,28.6314464,bank,activity,{'amenity': 'bank'},commercial
77.1112027,28.6307429,fuel,activity,{'amenity': 'fuel'},commercial
77.2173996,28.6304619,,activity,{'shop': 'shoes'},commercial
77.1607377,28.6498807,,activity,{'shop': 'musical_instrument'},commercial
77.1455812,28.6421914,,activity,{'shop': 'car'},commercial
77.1805949,28.6383221,cafe,activity,{'amenity': 'cafe'},commercial
77.145346,28.6418972,fuel,activity,{'amenity': 'fuel'},commercial
77.1390034,28.6329962,fire_station,activity,{'amenity': 'fire_station'},commercial
77.1386277,28.6313114,fast_food,activity,{'amenity': 'fast_food'},commercial
77.1262426,28.6323873,,activity,{'shop': 'motorcycle'},commercial
77.127139,28.6332528,,activity,{'shop': 'car_repair'},commercial
77.1566174,28.6520416,atm,activity,{'amenity': 'atm'},commercial
77.1696998,28.6451021,fast_food,activity,{'amenity': 'fast_food'},commercial
77.1814651,28.637461,bank,activity,{'amenity': 'bank'},commercial
77.1367988,28.6280232,atm,activity,{'amenity': 'atm'},commercial
77.1253512,28.6313459,bank,activity,{'amenity': 'bank'},commercial
77.1109641,28.6254248,atm,activity,{'amenity': 'atm'},commercial
77.1633494,28.6483737,atm,activity,{'amenity': 'atm'},commercial
77.1671972,28.646576,bank,activity,{'amenity': 'bank'},commercial
77.1656099,28.6476028,bank,activity,{'amenity': 'bank'},commercial
77.1786423,28.6394083,,activity,{'shop': 'convenience'},commercial
77.1830556,28.6365331,post_office,activity,{'amenity': 'post_office'},commercial
77.1305137,28.6371779,bicycle_rental,activity,{'amenity': 'bicycle_rental'},commercial
77.172539,28.6433605,,activity,{'shop': 'convenience'},commercial
77.2168493,28.6318266,bar,activity,{'amenity': 'bar'},commercial
77.1894419,28.6343831,bicycle_rental,activity,{'amenity': 'bicycle_rental'},commercial
77.1110002,28.6245488,,activity,{'shop': 'bakery'},commercial
77.1109798,28.6244586,,activity,{'shop': 'musical_instrument'},commercial
77.1112872,28.6257674,marketplace,activity,{'amenity': 'marketplace'},commercial
77.1115985,28.6249433,marketplace,activity,{'amenity': 'marketplace'},commercial
77.2427346,28.6447452,atm,activity,{'amenity': 'atm'},commercial
77.2024174,28.5113169,,activity,{'shop': 'trade'},commercial
77.2024042,28.5112941,,activity,{'shop': 'trade'},commercial
77.2023951,28.5112812,,activity,{'shop': 'beauty'},commercial
77.2023684,28.5112519,,activity,{'shop': 'travel_agency'},commercial
77.2829628,28.5403869,hospital,activity,{'amenity': 'hospital'},commercial
77.3025188,28.5323755,school,activity,{'amenity': 'school'},commercial
77.2045768,28.5513398,,activity,{'shop': 'bakery'},commercial
77.1900425,28.529118,hospital,activity,{'amenity': 'hospital'},commercial
77.2159162,28.6959475,school,activity,{'amenity': 'school'},commercial
77.2151757,28.6946218,bicycle_rental,activity,{'amenity': 'bicycle_rental'},commercial
77.1519609,28.6864539,fuel,activity,{'amenity': 'fuel'},commercial
77.1928658,28.7027954,fuel,activity,{'amenity': 'fuel'},commercial
77.1854743,28.7054962,fuel,activity,{'amenity': 'fuel'},commercial
77.1487473,28.6854999,fuel,activity,{'amenity': 'fuel'},commercial
77.1925085,28.7029258,fuel,activity,{'amenity': 'fuel'},commercial
77.1256907,28.647734,,activity,{'shop': 'car'},commercial
77.2292636,28.5666431,,activity,{'shop': 'car'},commercial
77.2148976,28.694657,atm,activity,{'amenity': 'atm'},commercial
77.1360256,28.6224226,atm,activity,{'amenity': 'atm'},commercial
77.220737,28.5692288,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2244419,28.5678122,,activity,{'shop': 'convenience'},commercial
77.2007334,28.508805,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2006241,28.5086035,,activity,{'shop': 'dry_cleaning'},commercial
77.2008156,28.5089249,,activity,{'shop': 'supermarket'},commercial
77.2116665,28.5397708,arts_centre,activity,{'amenity': 'arts_centre'},commercial
77.2085032,28.5438055,,activity,{'shop': 'car'},commercial
77.2084515,28.5438339,,activity,{'shop': 'car'},commercial
77.1987769,28.539258,taxi,activity,{'amenity': 'taxi'},commercial
77.3192714,28.6670706,,activity,{'leisure': 'garden'},commercial
77.3196738,28.6671233,,activity,{'leisure': 'park'},commercial
77.2246261,28.5677074,bank,activity,{'amenity': 'bank'},commercial
77.2245193,28.5677805,bank,activity,{'amenity': 'bank'},commercial
77.2244999,28.5677385,atm,activity,{'amenity': 'atm'},commercial
77.2048139,28.5144918,,activity,{'shop': 'stationery'},commercial
77.2122252,28.5390756,,activity,{'shop': 'boutique'},commercial
77.2115625,28.5382694,doctors,activity,{'amenity': 'doctors'},commercial
77.2037961,28.5333311,bank,activity,{'amenity': 'bank'},commercial
77.2060463,28.5333411,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2036188,28.5327792,,activity,{'shop': 'tea'},commercial
77.20362,28.5327426,atm,activity,{'amenity': 'atm'},commercial
77.2901332,28.5380049,fuel,activity,{'amenity': 'fuel'},commercial
77.2916359,28.5386352,fuel,activity,{'amenity': 'fuel'},commercial
77.2907092,28.5019105,police,activity,{'amenity': 'police'},commercial
77.290492,28.5373249,fuel,activity,{'amenity': 'fuel'},commercial
77.2836851,28.5022791,,activity,{'shop': 'car'},commercial
77.2950882,28.4990295,,activity,{'shop': 'motorcycle'},commercial
77.2542059,28.5421614,atm,activity,{'amenity': 'atm'},commercial
77.220264,28.6305945,internet_cafe,activity,{'amenity': 'internet_cafe'},commercial
77.2203803,28.6347294,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2220034,28.632874,atm,activity,{'amenity': 'atm'},commercial
77.2223125,28.6325274,restaurant,activity,{'amenity': 'restaurant'},commercial
77.215302,28.6412994,atm,activity,{'amenity': 'atm'},commercial
77.2486371,28.5692469,music_school,activity,"{'amenity': 'music_school', 'leisure': 'sports_centre'}",commercial
77.2484873,28.566497,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.248199,28.5695905,school,activity,{'amenity': 'school'},commercial
77.2339865,28.6550779,,activity,{'shop': 'tea'},commercial
77.2394121,28.5743776,,activity,{'shop': 'car_parts'},commercial
77.2394094,28.5742192,,activity,{'leisure': 'sauna'},commercial
77.2319758,28.6293059,bank,activity,{'amenity': 'bank'},commercial
77.2319976,28.6293002,atm,activity,{'amenity': 'atm'},commercial
77.232467,28.6293094,atm,activity,{'amenity': 'atm'},commercial
77.2004429,28.5166195,,activity,{'shop': 'dairy'},commercial
77.0947438,28.5482034,fire_station,activity,{'amenity': 'fire_station'},commercial
77.1214405,28.5504633,coworking_space,activity,{'amenity': 'coworking_space'},commercial
77.1249166,28.5468576,fast_food,activity,"{'amenity': 'fast_food', 'shop': 'pastry'}",commercial
77.1248898,28.5469671,fast_food,activity,{'amenity': 'fast_food'},commercial
77.1249408,28.5464641,,activity,{'shop': 'trade'},commercial
77.1246175,28.5464347,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.1246886,28.546437,,activity,{'shop': 'mobile_phone'},commercial
77.1248174,28.5464535,,activity,{'shop': 'motorcycle'},commercial
77.124875,28.5464606,bank,activity,{'amenity': 'bank'},commercial
77.1250038,28.5464559,,activity,{'shop': 'supermarket'},commercial
77.1548709,28.5249787,,activity,{'shop': 'florist'},commercial
77.1548541,28.5249905,,activity,{'shop': 'optician'},commercial
77.154834,28.5250034,,activity,{'shop': 'pastry'},commercial
77.2046819,28.5143312,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.1270879,28.5486459,,activity,{'shop': 'beauty'},commercial
77.1260083,28.5478153,restaurant,activity,{'amenity': 'restaurant'},commercial
77.1257521,28.5476151,,activity,{'shop': 'beauty'},commercial
77.1258031,28.5476734,,activity,{'shop': 'supermarket'},commercial
77.1258178,28.5476869,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2079079,28.5224473,bank,activity,{'amenity': 'bank'},commercial
77.2079718,28.5224201,atm,activity,{'amenity': 'atm'},commercial
77.2079252,28.5229264,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2083586,28.523522,bank,activity,{'amenity': 'bank'},commercial
77.2083757,28.5235881,atm,activity,{'amenity': 'atm'},commercial
77.2119767,28.6406118,,activity,{'shop': 'laundry'},commercial
77.213179,28.6407857,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2118608,28.5386154,atm,activity,{'amenity': 'atm'},commercial
77.1893103,28.6467321,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2115321,28.6453078,,activity,{'shop': 'alcohol'},commercial
77.2119155,28.6452486,,activity,{'shop': 'alcohol'},commercial
77.22247,28.6317221,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2213949,28.6320386,,activity,{'shop': 'supermarket'},commercial
77.3186247,28.4921105,,activity,{'shop': 'supermarket'},commercial
77.2105542,28.5765127,atm,activity,{'amenity': 'atm'},commercial
76.9827382,28.6095583,bank,activity,{'amenity': 'bank'},commercial
77.2359366,28.6471993,fast_food,activity,{'amenity': 'fast_food'},commercial
77.264387,28.5433478,school,activity,{'amenity': 'school'},commercial
77.2317118,28.5327968,bicycle_rental,activity,{'amenity': 'bicycle_rental'},commercial
77.2264024,28.5152024,place_of_worship,activity,{'building': 'mosque'},non_commercial
77.263806,28.5578048,bank,activity,{'amenity': 'bank'},commercial
77.1851183,28.5407037,bank,activity,{'amenity': 'bank'},commercial
77.2363425,28.5409372,,activity,{'shop': 'gas'},commercial
77.1851493,28.5406895,atm,activity,{'amenity': 'atm'},commercial
77.1966644,28.5369515,arts_centre,activity,{'amenity': 'arts_centre'},commercial
77.2537827,28.5616427,bank,activity,{'amenity': 'bank'},commercial
77.222388,28.5682206,,activity,{'shop': 'clothes'},commercial
77.2805611,28.5031493,atm,activity,{'amenity': 'atm'},commercial
77.2890164,28.5012251,fuel,activity,{'amenity': 'fuel'},commercial
77.2538478,28.5616402,atm,activity,{'amenity': 'atm'},commercial
77.2676022,28.5356479,bank,activity,{'amenity': 'bank'},commercial
77.2729301,28.5275501,,activity,{'shop': 'convenience'},commercial
77.2728158,28.5276359,fuel,activity,{'amenity': 'fuel'},commercial
77.2214572,28.5682236,,activity,{'shop': 'jewelry'},commercial
77.2513751,28.5440197,bank,activity,{'amenity': 'bank'},commercial
77.2513524,28.5440559,atm,activity,{'amenity': 'atm'},commercial
77.2149853,28.5294759,,activity,{'shop': 'gas'},commercial
77.2302167,28.5265787,school,activity,{'amenity': 'school'},commercial
77.2488783,28.6184753,fuel,activity,{'amenity': 'fuel'},commercial
77.2490496,28.6177807,fuel,activity,{'amenity': 'fuel'},commercial
77.2095614,28.6889703,,activity,{'shop': 'dairy'},commercial
77.2099184,28.6852799,bank,activity,{'amenity': 'bank'},commercial
77.253952,28.5675441,,activity,{'shop': 'convenience'},commercial
77.2403662,28.6627534,school,activity,{'amenity': 'school'},commercial
77.2528266,28.608699,fuel,activity,{'amenity': 'fuel'},commercial
77.2353709,28.6666503,social_facility,activity,{'amenity': 'social_facility'},commercial
77.24678,28.5649455,atm,activity,{'amenity': 'atm'},commercial
77.2187282,28.5683579,bank,activity,{'amenity': 'bank'},commercial
77.2468083,28.5649509,bank,activity,{'amenity': 'bank'},commercial
77.2051064,28.5691541,atm,activity,{'amenity': 'atm'},commercial
77.1998695,28.5068891,atm,activity,{'amenity': 'atm'},commercial
77.211775,28.6407442,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2459159,28.5894992,fuel,activity,{'amenity': 'fuel'},commercial
77.1820651,28.5462252,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2391077,28.571112,,activity,{'shop': 'stationery'},commercial
77.2444242,28.5686538,atm,activity,{'amenity': 'atm'},commercial
77.2443602,28.5686838,atm,activity,{'amenity': 'atm'},commercial
77.2509007,28.5828584,bank,activity,{'amenity': 'bank'},commercial
77.2510686,28.5826279,bank,activity,{'amenity': 'bank'},commercial
77.2118773,28.6228871,atm,activity,{'amenity': 'atm'},commercial
77.2142744,28.6107735,atm,activity,{'amenity': 'atm'},commercial
77.2106056,28.6198985,bank,activity,{'amenity': 'bank'},commercial
77.1176773,28.6464253,fast_food,activity,{'amenity': 'fast_food'},commercial
77.1181892,28.6467445,bank,activity,{'amenity': 'bank'},commercial
77.1377879,28.6547263,restaurant,activity,{'amenity': 'restaurant'},commercial
77.1228256,28.6493059,cafe,activity,{'amenity': 'cafe'},commercial
77.1561668,28.6523726,fuel,activity,{'amenity': 'fuel'},commercial
77.1253301,28.6507461,bank,activity,{'amenity': 'bank'},commercial
77.1162876,28.6463406,,activity,{'shop': 'convenience'},commercial
77.0980297,28.6460854,hospital,activity,{'amenity': 'hospital'},commercial
77.096037,28.6515924,,activity,{'shop': 'jewelry'},commercial
77.0960457,28.6516518,,activity,{'shop': 'jewelry'},commercial
77.0991316,28.6449742,school,activity,{'amenity': 'school'},commercial
77.0963462,28.6517663,police,activity,{'amenity': 'police'},commercial
77.2106965,28.6411646,,activity,{'shop': 'mobile_phone'},commercial
77.1944599,28.5539044,restaurant,activity,{'amenity': 'restaurant'},commercial
77.1177846,28.712011,clinic,activity,{'amenity': 'clinic'},commercial
77.2520161,28.5343571,,activity,{'leisure': 'park'},commercial
77.1892359,28.5644881,,activity,{'shop': 'car'},commercial
77.2357443,28.5648917,,activity,{'shop': 'car'},commercial
77.2307872,28.5662032,bank,activity,{'amenity': 'bank'},commercial
77.3230587,28.6128704,atm,activity,{'amenity': 'atm'},commercial
77.3185994,28.6138254,school,activity,{'amenity': 'school'},commercial
77.3095019,28.6130043,fuel,activity,{'amenity': 'fuel'},commercial
77.3230093,28.6128045,bank,activity,{'amenity': 'bank'},commercial
77.3201408,28.6090206,atm,activity,{'amenity': 'atm'},commercial
77.3171717,28.613379,police,activity,{'amenity': 'police'},commercial
77.2908117,28.6141186,school,activity,{'amenity': 'school'},commercial
77.2181393,28.5682549,bank,activity,{'amenity': 'bank'},commercial
77.2503461,28.5497267,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2516633,28.5513144,atm,activity,{'amenity': 'atm'},commercial
77.2516676,28.5513772,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2518883,28.5513836,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2516742,28.5514625,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2518838,28.5514672,,activity,{'shop': 'beauty'},commercial
77.2518752,28.5513268,cafe,activity,{'amenity': 'cafe'},commercial
77.2514846,28.5514036,bar,activity,{'amenity': 'bar'},commercial
77.2519617,28.5514625,restaurant,activity,{'amenity': 'restaurant'},commercial
77.251537,28.5514607,cafe,activity,{'amenity': 'cafe'},commercial
77.2519654,28.5513835,bar,activity,{'amenity': 'bar'},commercial
77.2514485,28.5514558,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2915327,28.6894132,police,activity,{'amenity': 'police'},commercial
77.2897575,28.6847189,atm,activity,{'amenity': 'atm'},commercial
77.291325,28.6752663,fuel,activity,{'amenity': 'fuel'},commercial
77.2218384,28.6309899,cafe,activity,{'amenity': 'cafe'},commercial
77.2208237,28.6304392,,activity,{'shop': 'books'},commercial
77.2050352,28.544015,,activity,{'shop': 'dairy'},commercial
77.2252646,28.5318943,police,activity,{'amenity': 'police'},commercial
77.2012764,28.5091679,,activity,{'leisure': 'fitness_centre'},commercial
77.2214809,28.6326411,,activity,{'shop': 'fabric'},commercial
77.2206423,28.6313946,,activity,{'shop': 'electronics'},commercial
77.2053335,28.5146961,,activity,{'shop': 'electronics'},commercial
77.1896796,28.5238936,school,activity,{'amenity': 'school'},commercial
77.164522,28.5690541,taxi,activity,{'amenity': 'taxi'},commercial
77.1850008,28.5407863,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.185615,28.5405443,atm,activity,{'amenity': 'atm'},commercial
77.1828519,28.5013209,pharmacy,activity,{'amenity': 'pharmacy'},commercial
